"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Many_labs_version","research_type","research_title","measure_name","variable_name","Q58","variable_order","N","N_items","hypothesis_support","reliability_type","reliability_type_5_TEXT","reliability_coeff","Def1","Op_version","Op1","Op2","Op3","Op4","Op5","Sel_existing","Sel_existing_2_TEXT","Sel1","Sel2","Sel3","Sel4","Sel_psych_evidence","Sel_psych_evidence_4_TEXT","Quant1","Quant2","Quant3","Quant4","Mod_check","Mod1","Mod2","Mod3","Mod4","Mod5","Mod6","Mod_time"
"2023-04-17 06:52:55","2023-04-17 07:00:08","Survey Preview","","100","432","True","2023-04-17 07:00:09","R_2TGK3zHiRo5EqNB","","","","","51.3911","6.1212","preview","EN","1","Original","Response Scales: Effects of Category Range on Reported Behavior and Comparative Judgments","daily tv consumption quesiton from this study","effects of category range on judgements","False","1","132","1 item measure","Yes","","","","True","","False","False","True","False","True","False, materials were newly developped for this study","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-17 07:00:16","2023-04-17 07:01:12","Survey Preview","","100","55","True","2023-04-17 07:01:13","R_3rIAmWJde0YvSbL","","","","","51.3911","6.1212","preview","EN","1","Replication","THIS IS A BIG ERROR ORIGINAL STUDY 6 COULD NOT BE LOCATED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-17 07:01:25","2023-04-17 07:07:52","Survey Preview","","100","386","True","2023-04-17 07:07:54","R_1DYCfvhH3fKRowc","","","","","51.3911","6.1212","preview","EN","1","Original","Experiments in Wording Questions: II","allowing speeches or forbidding them questions from this paper","wording effect","False","1","","1 item measure","Yes","","","","False","","True","False","False","False","True","True, namely:","daily tv consumption quesiton prepared by the quarterly and Mr. Elmo Roper","True","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","False","","","","","","",""
"2023-04-17 08:07:03","2023-04-17 08:17:01","Survey Preview","","100","598","True","2023-04-17 08:17:03","R_CgoOOF4t9O5qZY5","","","","","51.3911","6.1212","preview","EN","1","Original","Prestige, Suggestion, and Attitudes","quote attribution question from this study","","True","1","99","1 item measure","Yes","Not Reported","","","True","","True","False","False","True","True","False, materials were newly developped for this study","","True","True","Not applicable","Not applicable","None","","True","True","True","True","False","","","","","","",""
"2023-04-17 08:17:21","2023-04-17 08:25:47","Survey Preview","","100","505","True","2023-04-17 08:25:48","R_VRrXRVELhp10HFT","","","","","51.3911","6.1212","preview","EN","1","Original","A Single Exposure to the American Flag Shifts Support Toward Republicanism up to 8 Months Later","inention of voting scale from this study","intention to vote","False","1","388","1 item measure","No","","","","True","","True","False","True","True","True","False, materials were newly developped for this study","","False","True","Not applicable","Not applicable","None","","True","True","Not applicable","Not applicable","False","","","","","","",""
"2023-04-17 08:27:23","2023-04-17 08:31:25","Survey Preview","","100","241","True","2023-04-17 08:31:27","R_2EFzQCaWkxr2Czh","","","","","51.3911","6.1212","preview","EN","1","Original","Mere Exposure to Money Increases Endorsement of Free-Market Systems and Social Inequality"," System Justification scale from (Kay & Jost, 2003","system justification","False","1","197","multiple item measure","No","alpha","","0.88","False"," System Justification scale from (Kay & Jost, 2003","True","True","True","True","True","True, namely:"," System Justification scale from (Kay & Jost, 2003","True","False","False","True","None","","True","True","False","False","None Reported","","","","","","",""
"2023-04-17 08:31:36","2023-04-17 08:38:23","Survey Preview","","100","407","True","2023-04-17 08:38:26","R_3DvFxrLd3vqnS13","","","","","51.3911","6.1212","preview","EN","1","Original","Elaboration enhances the imagined contact effect","index of intentions to engage in future contact","intentions to engage in future contact","False","1","33","multiple item measure","Yes","alpha","","0.82","True","","False","False","True","True","True","True, namely:",", Ratcliff, Czuchry, Scarberry, Thomas, Dansereau and Lord (1999)'s measure of behavioral intentions","True","False","False","False","None","","True","True","True","True","True","False","False","False","False","False","False","Not reported"
"2023-04-17 08:40:02","2023-04-17 08:50:36","Survey Preview","","100","633","True","2023-04-17 08:50:38","R_3MEURNbYdH3q8Vi","","","","","51.3911","6.1212","preview","EN","1","Original","Math  Male, Me  Female, Therefore Math  Me","implicit attitudes toward math and science test from this study","implicit attitudes toward math and science","False","1","79","multiple item measure","Yes","Not Reported","","","True","","True","True","True","True","False","False, materials were newly developped for this study","","True","True","True","False","None","","False","Not applicable","True","True","True","No modification","No modification","No modification","No modification","False","","Not reported"
"2023-04-17 08:52:21","2023-04-17 08:53:46","Survey Preview","","100","84","True","2023-04-17 08:53:47","R_2Tw55srkl4Su61t","","","","","51.3911","6.1212","preview","EN","1","Original","Math  Male, Me  Female, Therefore Math  Me","feeling thermometers","feelings of warmth toward math and arts as academic domains","False","2","79","1 item measure","Yes","","Correlation between scores of two related tests","0.76","False","","True","True","True","False","True","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-17 08:53:54","2023-04-17 08:57:03","Survey Preview","","100","188","True","2023-04-17 08:57:05","R_240e6BMAzBMXlnG","","","","","51.3911","6.1212","preview","EN","1","Original","Math  Male, Me  Female, Therefore Math  Me","semantic differential scales measuring attitudes toward math and arts","attitudes towards math and arts","False","3","79","multiple item measure","Yes","alpha","","0.80","True","","True","True","True","False","True","Not Clearly Stated","","False","False","Not applicable","Not applicable","None","","True","True","True","True","None Reported","","","","","","",""
"2023-04-17 11:54:45","2023-04-17 12:07:30","Survey Preview","","100","765","True","2023-04-17 12:07:32","R_264njCZMwBeFVHz","","","","","51.3911","6.1212","preview","EN","2","Original","Living in the north is not necessarily favorable: Different metaphoric associations between cardinal direction and valence in Hong Kong and in the United States","question to judge cardinal living location Meier et al. (2011)","judged cardinal living location","False","1","180","1 item measure","Yes","","","","True","","True","False","True","False","True","True, namely:","question to judge cardinal living location Meier et al. (2011)","True","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","Not applicable","Not applicable","True","None Reported","","","","","","",""
"2023-04-17 12:09:09","2023-04-17 12:16:08","Survey Preview","","100","419","True","2023-04-17 12:16:09","R_SPPJOCnOKzJhd7P","","","","","51.3911","6.1212","preview","EN","2","Original","A Functional Basis for Structure-Seeking: Exposure to Structure Promotes Willingness to Engage in Motivated Action","goal pursuit willingness questions from this study ","goal pursuit willingness","False","1","67","multiple item measure","No","Not Reported","","","False","","True","True","True","False","True","Not Clearly Stated","","False","False","False","False","None","","True","True","True","True","None Reported","","","","","","",""
"2023-04-17 12:17:04","2023-04-17 12:28:47","Survey Preview","","100","702","True","2023-04-17 12:28:50","R_tFFBN7noXXjo4Yp","","","","","51.3911","6.1212","preview","EN","2","Original","Overcoming Intuition: Metacognitive Difficulty Activates Analytic Reasoning","syllogisms solving task with font differences from this study","ability to solve cognitive tasks","False","1","41","multiple item measure","No","Not Reported","","","False","","False","True","True","True","False","True, namely:","syllogisms used in Johnson-Laird & Bara, 1984; Zielinski, Goodwin, & Halford, 2006","True","True","False","True","None","","True","True","Not applicable","False","True","False","","False","","True","True","After/During"
"2023-04-17 12:41:59","2023-04-17 12:56:25","Survey Preview","","100","865","True","2023-04-17 12:56:26","R_1rIAbZZ0Q346PH7","","","","","51.3911","6.1212","preview","EN","2","Original","Liberals and Conservatives Rely on Different Sets of Moral Foundations","moral foundations questionnaire","harm","True","1","1613","multiple item measure","Yes","alpha","","0.62","True","","True","True","True","False","True","False, materials were newly developped for this study","","True","True","True","True","Exploratory Factor Analysis","","True","True","False","True","False","","","","","","",""
"2023-04-17 13:01:50","2023-04-17 13:04:40","Survey Preview","","100","169","True","2023-04-17 13:04:42","R_3L0HJ2b0CupLndn","","","","","51.3911","6.1212","preview","EN","2","Original","kiss or cash question with or without chance from this study","kiss or cash question with or without chance from this study","affective response choice","False","1","40","1 item measure","No","","","","True","","True","False","True","True","True","Not Clearly Stated","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-17 13:10:00","2023-04-17 13:13:41","Survey Preview","","100","220","True","2023-04-17 13:13:43","R_2PcbVETGwE1Ggf9","","","","","51.3911","6.1212","preview","EN","2","Original","Cuing consumerism: Situational materialism undermines personal and social well-being","drought water consumption problem with trust question from this study","trust in others","True","1","77","1 item measure","Yes","","","","True","","True","True","True","False","True","Not Clearly Stated","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-17 13:14:23","2023-04-17 13:23:59","Survey Preview","","100","575","True","2023-04-17 13:24:01","R_2DMRrOYqV24dCft","","","","","51.3911","6.1212","preview","EN","2","Original","Cultural Variation in Correspondence Bias: The Critical Role of Attitude Diagnosticity of Socially Constrained Behavior","question of an essay's writers true attitude ","attributed true attitude","False","1","107","1 item measure","Yes","","","","True","","True","True","True","True","True","True, namely:","essays used by Choi and Nisbett (1998).","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","True","False","","False","","No modification","No modification","Before"
"2023-04-17 13:36:16","2023-04-17 13:44:22","Survey Preview","","100","485","True","2023-04-17 13:44:24","R_1IxSb8xjSO2wNWI","","","","","51.3911","6.1212","preview","EN","2","Original","Disgust Sensitivity Predicts Intuitive Disapproval of Gays","question regarding intentionality of a director in encouraging gay couples kissing from this study","degree of intentionaility","False","1","44","1 item measure","Yes","","","","True","","True","False","True","True","True","False, materials were newly developped for this study","","True","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","False","","","","","","",""
"2023-04-17 13:44:34","2023-04-17 13:48:56","Survey Preview","","100","261","True","2023-04-17 13:48:58","R_1pnyqlcwrCVUSmi","","","","","51.3911","6.1212","preview","EN","2","Original","Disgust Sensitivity Predicts Intuitive Disapproval of Gays","six item adjust version of the eight-item short form of the Disgust Sensitivity Scale (DSS; Haidt, McCauley, & Rozin, 1994)","disgust sensitivity","False","2","44","multiple item measure","Yes","alpha","","0.62","True","","True","False","True","True","False","True, namely:","the eight-item short form of the Disgust Sensitivity Scale (DSS; Haidt, McCauley, & Rozin, 1994)","True","True","False","True","None","","True","False","False","True","True","False","","No modification","No modification","True","False","Before"
"2023-04-17 13:49:48","2023-04-17 14:01:09","Survey Preview","","100","681","True","2023-04-17 14:01:11","R_2zbtp0NwXMaACZl","","","","","51.3911","6.1212","preview","EN","2","Original","Incidental Environmental Anchors","judegement of phone sales question from this study","basic anchoring","False","1","207","1 item measure","No","","","","True","","True","False","True","False","False","Not Clearly Stated","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-17 14:01:49","2023-04-17 14:11:55","Survey Preview","","100","606","True","2023-04-17 14:11:57","R_2wyN3DWC3D0rEwy","","","","","51.3911","6.1212","preview","EN","2","Original","Development of Prosocial, Individualistic, and Competitive Orientations: Theory and Preliminary Evidence","nineitem decomposed game measure of social value orientation (e.g., Van Lange & Kuhlman, 1994; Van Lange et al., in press) ","Social Value Orientation","False","1","628","multiple item measure","No","retest","","","True","nineitem decomposed game measure of social value orientation (e.g., Van Lange & Kuhlman, 1994; Van Lange et al., in press) ","False","False","True","True","True","True, namely:","nineitem decomposed game measure of social value orientation (e.g., Van Lange & Kuhlman, 1994; Van Lange et al., in press) ","True","True","False","False","None","","True","True","Not applicable","True","None Reported","","","","","","",""
"2023-04-17 14:12:04","2023-04-17 14:16:20","Survey Preview","","100","255","True","2023-04-17 14:16:22","R_WiYQ3d5g7P9elfb","","","","","51.3911","6.1212","preview","EN","2","Original","Development of Prosocial, Individualistic, and Competitive Orientations: Theory and Preliminary Evidence","question askinf for number of siblings","number of siblings","False","2","628","1 item measure","No","","","","Not Applicable","","True","False","True","True","True","False, materials were newly developped for this study","","Not applicable","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","Not applicable","Not applicable","False","False","","","","","","",""
"2023-04-17 14:16:55","2023-04-17 14:24:55","Survey Preview","","100","479","True","2023-04-17 14:24:56","R_31XaJCKvRYozKsM","","","","","51.3911","6.1212","preview","EN","2","Original","A Dissociation Between Moral Judgments and Justifi cations","trolley dillema scenarios with permissibility questions","moral permissibility ratings","False","1","2646","1 item measure","Yes","","","","True","","True","True","True","True","True","Not Clearly Stated","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-17 14:25:10","2023-04-17 14:33:37","Survey Preview","","100","506","True","2023-04-17 14:33:39","R_1nPWsX3z3hxgtXZ","","","","","51.3911","6.1212","preview","EN","2","Original","The Local Ladder Effect: Social Status and Subjective Well-Being","Satisfaction with life Scale (SWLS; Diener, Emmons, Larsen, & Griffin, 1985)","satisfaction with life","False","1","228","multiple item measure","No","alpha","","0.77","True","","True","False","False","False","False","True, namely:","Satisfaction with life Scale (SWLS; Diener, Emmons, Larsen, & Griffin, 1985)","True","True","False","False","None","","False","False","False","False","None Reported","","","","","","",""
"2023-04-17 14:33:47","2023-04-17 14:36:05","Survey Preview","","100","137","True","2023-04-17 14:36:06","R_1cSrr8W66inSwQf","","","","","51.3911","6.1212","preview","EN","2","Original","The Local Ladder Effect: Social Status and Subjective Well-Being","positive affect schedule ((Watson, Clark, & Tellegen, 1988)","positive affect","False","2","228","multiple item measure","No","alpha","","0.89","False","positive affect schedule ((Watson, Clark, & Tellegen, 1988)","True","False","False","False","False","True, namely:","positive affect schedule ((Watson, Clark, & Tellegen, 1988)","True","True","False","False","None","","False","False","False","False","False","","","","","","",""
"2023-04-17 14:36:14","2023-04-17 14:38:42","Survey Preview","","100","148","True","2023-04-17 14:38:44","R_1f8ERjz5R05PvZ1","","","","","51.3911","6.1212","preview","EN","2","Original","The Local Ladder Effect: Social Status and Subjective Well-Being","negative affect schedule","negative affect","False","3","228","multiple item measure","No","alpha","","0.83","False","negative affect schedule (Watson, Clark, & Tellegen, 1988)","True","False","False","False","False","True, namely:","negative affect schedule (Watson, Clark, & Tellegen, 1988)","True","True","False","False","None","","False","False","False","False","False","","","","","","",""
"2023-04-18 02:31:11","2023-04-18 02:41:36","Survey Preview","","100","625","True","2023-04-18 02:41:38","R_3iL6AfidfC9yJvi","","","","","51.5665","5.0789","preview","EN","2","Original","The “False Consensus Effect”: An Egocentric Bias in Social Perception and Attribution Processes ","peer aprroval of the described choices within the scenario","attribution bias","False","1","160","multiple item measure","Yes","Not Reported","","","True","","True","False","True","False","True","Not Clearly Stated","","False","False","False","False","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","True","None Reported","","","","","","",""
"2023-04-18 02:41:48","2023-04-18 02:49:15","Survey Preview","","100","447","True","2023-04-18 02:49:17","R_2D7jndnBAq5Oikw","","","","","51.5665","5.0789","preview","EN","2","Original","The “False Consensus Effect”: An Egocentric Bias in Social Perception and Attribution Processes ","participant choice of options within presented scenario","participant choice","False","2","160","1 item measure","Yes","","","","Not Applicable","","False","False","True","False","False","Not Clearly Stated","","False","False","False","False","None","","True","True","Not applicable","True","None Reported","","","","","","",""
"2023-04-18 02:53:34","2023-04-18 03:06:13","Survey Preview","","100","758","True","2023-04-18 03:06:14","R_2EzvWKudc9eK2UG","","","","","51.5665","5.0789","preview","EN","2","Original","High in the Hierarchy: How Vertical Location and Judgments of Leaders' Power are Interrelated","a scale measuring perceived leader power","perceived leader power","False","1","64","multiple item measure","No","alpha","","0.72","True","","True","True","True","True","True","Not Clearly Stated","","False","False","False","False","None","","True","True","True","True","None Reported","","","","","","",""
"2023-04-18 03:08:04","2023-04-18 03:15:20","Survey Preview","","100","436","True","2023-04-18 03:15:21","R_2aP6gdC4A7UAkMi","","","","","51.5665","5.0789","preview","EN","2","Original","The Framing of Decisions and the Psychology of Choice","reponses to travel for discount scenarios from this study","framing effect","False","1","181","1 item measure","Yes","","","","True","","True","False","False","False","True","True, namely:","it was based on examples by Savage (2, p.103) and Thaler (18)","True","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","False","Not applicable","Not applicable","True","False","False","False","","False","","Before"
"2023-04-18 03:16:12","2023-04-18 03:26:16","Survey Preview","","100","603","True","2023-04-18 03:26:17","R_2pRIcg5eBINkjwc","","","","","51.5665","5.0789","preview","EN","2","Original","Why People Are Reluctant to Tempt Fate","question about likelihood of being called on within a specific scenario","aversion to tempt fate","False","1","120","1 item measure","Yes","","","","True","","True","False","True","False","False","Not Clearly Stated","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-19 05:57:02","2023-04-19 06:05:47","Survey Preview","","100","525","True","2023-04-19 06:05:49","R_1DIvYLZo6Bvyuym","","","","","51.3911","6.1212","preview","EN","2","Original","What Counts as a Choice? U.S. Americans Are More Likely Than Indians to Construe Actions as Choices","question about evaluated degree of choice in personal and interpersonal actions","evaluated degree of choice","False","1","218","multiple item measure","No","Not Reported","","","True","","False","False","True","True","False","Not Clearly Stated","","False","False","False","False","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","False","Not applicable","False","None Reported","","","","","","",""
"2023-04-19 06:05:55","2023-04-19 06:10:54","Survey Preview","","100","299","True","2023-04-19 06:10:56","R_5iGhEEbOGHQAHzr","","","","","51.3911","6.1212","preview","EN","2","Original","What Counts as a Choice? U.S. Americans Are More Likely Than Indians to Construe Actions as Choices","rating of personal and interpersonal choice importance","choice importance","False","2","218","multiple item measure","No","Not Reported","","","True","","False","False","True","True","False","Not Clearly Stated","","False","False","False","False","None","","True","False","Not applicable","False","None Reported","","","","","","",""
"2023-04-19 06:11:25","2023-04-19 06:26:58","Survey Preview","","100","933","True","2023-04-19 06:26:59","R_O7hCqbz04i0ZVYZ","","","","","51.3911","6.1212","preview","EN","2","Original","Cultural preferences for formal versus intuitive reasoning","preference to rule-base judgement of similarity questions","preference to rule-base judgement of similarity","False","1","157","multiple item measure","Yes","Not Reported","","","True","","True","True","True","True","True","Not Clearly Stated","","False","True","False","False","None","","True","False","True","False","None Reported","","","","","","",""
"2023-04-19 06:27:14","2023-04-19 06:36:51","Survey Preview","","100","576","True","2023-04-19 06:36:52","R_31d4P4jHS515aah","","","","","51.3911","6.1212","preview","EN","2","Original","Less Is Better: When Low-value Options Are Valued More Highly than High-value Options","generosity rating scale","rated generosity ","False","1","83","1 item measure","Yes","","","","True","","True","False","False","True","True","Not Clearly Stated","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-19 06:37:16","2023-04-19 06:44:33","Survey Preview","","100","437","True","2023-04-19 06:44:35","R_2R9ZyRb1feF6CiW","","","","","51.3911","6.1212","preview","EN","2","Original","Moral Typecasting: Divergent Perceptions of Moral Agents and Moral Patients","Rating of intentionality of doer within a story","intenionality rating","False","1","69","1 item measure","Yes","","","","True","","True","False","True","False","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-19 06:57:55","2023-04-19 07:03:29","Survey Preview","","100","334","True","2023-04-19 07:03:31","R_3kbNU10Hx7a3C91","","","","","51.3911","6.1212","preview","EN","2","Original","Washing Away Your Sins: Threatened Morality and Physical Cleansing","Cleaning product rating question","mental accessibility of cleansing-related words","False","1","","multiple item measure","No","Not Reported","","","True","","False","False","False","False","False","Not Clearly Stated","","False","False","False","False","None","","False","False","Not applicable","False","None Reported","","","","","","",""
"2023-04-19 07:26:53","2023-04-19 07:39:10","Survey Preview","","100","737","True","2023-04-19 07:39:11","R_21hv9zVSyaBPl2t","","","","","51.3911","6.1212","preview","EN","2","Original","ASSIMILATION AND CONTRAST EFFECTS IN PART-WHOLE QUESTION SEQUENCES: A CONVERSATIONAL LOGIC ANALYSIS","general life satisfaction question ","general life satisfaction","False","1","456","1 item measure","No","","","","True","","True","False","False","True","True","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-19 07:39:24","2023-04-19 07:41:34","Survey Preview","","100","129","True","2023-04-19 07:41:36","R_3s55vJga6P3bhoz","","","","","51.3911","6.1212","preview","EN","2","Original","ASSIMILATION AND CONTRAST EFFECTS IN PART-WHOLE QUESTION SEQUENCES: A CONVERSATIONAL LOGIC ANALYSIS","specific life satisfaction questions","specific life satisfaction","False","2","456","multiple item measure","No","Not Reported","","","True","","True","False","False","True","True","Not Clearly Stated","","False","True","False","False","None","","True","True","True","False","None Reported","","","","","","",""
"2023-04-19 07:41:44","2023-04-19 07:51:09","Survey Preview","","100","565","True","2023-04-19 07:51:11","R_3qsY7IFkWoWt5LC","","","","","51.3911","6.1212","preview","EN","2","Original","How warm days increase belief in global warming","global warming belief question","global warming belief","False","1","300","1 item measure","No","","","","True","","False","False","False","True","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","False","False","False","False","None Reported","","","","","","",""
"2023-04-19 07:51:18","2023-04-19 07:53:11","Survey Preview","","100","112","True","2023-04-19 07:53:12","R_1OxzO2qcwFWb7mj","","","","","51.3911","6.1212","preview","EN","2","Original","How warm days increase belief in global warming","global warming concern question","global warming concern","False","2","300","1 item measure","No","","","","True","","False","False","False","True","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","False","False","False","False","None Reported","","","","","","",""
"2023-04-19 07:54:00","2023-04-19 08:00:17","Survey Preview","","100","377","True","2023-04-19 08:00:19","R_2y8ILMvRd92uI2a","","","","","51.3911","6.1212","preview","EN","2","Original","Choosing versus rejecting: Why some options are both better and worse than others","custody selection scenario","choice compatibility","False","1","170","The measure is not a scale","No","","","","True","","True","False","False","False","True","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","True","None Reported","","","","","","",""
"2023-04-19 08:01:06","2023-04-19 08:08:53","Survey Preview","","100","467","True","2023-04-19 08:08:54","R_2VKfJMNZwwU3XFi","","","","","51.3911","6.1212","preview","EN","2","Original"," Intentional action and side effects in  ordinary language","business environment and profit consequence scenarios with intentionaality of side effect question scenarios","intentionality of side effects","False","1","78","1 item measure","Yes","","","","True","","True","False","False","False","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-19 08:09:18","2023-04-19 08:19:22","Survey Preview","","100","603","True","2023-04-19 08:19:23","R_1JJysPytcKaByJd","","","","","51.3911","6.1212","preview","EN","2","Original","Studies of Similarity","similarity rating question of country pairs","similarity rating","False","1","154","multiple item measure","No","Not Reported","","","True","","True","False","False","True","False","Not Clearly Stated","","False","True","False","False","None","","True","False","Not applicable","True","None Reported","","","","","","",""
"2023-04-22 04:43:20","2023-04-22 04:55:44","Survey Preview","","100","743","True","2023-04-22 04:55:45","R_WAKR8CqGJCLDCYF","","","","","51.5145","4.4331","preview","EN","3","Original","Power and Perspectives Not Taken","comment evaluation question","perspective taking","False","1","42","1 item measure","No","","","","True","","False","False","False","True","False","True, namely:","Keysar (1994) was followed","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-22 04:55:53","2023-04-22 05:08:00","Survey Preview","","100","726","True","2023-04-22 05:08:01","R_YSW404aIzuyfWAV","","","","","51.5145","4.4331","preview","EN","3","Original","Moral Credentials and the Expression of Prejudice","list of some/most women statements from this study","moral credentials","False","1","200","multiple item measure","No","Not Reported","","","True","","True","True","","True","True","True, namely:","a study by Salancik and Conway (1975) formed inspiration","True","True","False","False","None","","True","True","Not applicable","True","False","","","","","","",""
"2023-04-22 05:08:08","2023-04-22 05:14:05","Survey Preview","","100","356","True","2023-04-22 05:14:06","R_1E6AZJImOlTK3XH","","","","","51.5145","4.4331","preview","EN","3","Original","Moral Credentials and the Expression of Prejudice","gender suitability to job description","expression of prejudice","False","2","200","1 item measure","No","","","","True","","True","True","True","True","True","Not Clearly Stated","","False","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-22 05:15:01","2023-04-22 05:31:14","Survey Preview","","100","973","True","2023-04-22 05:31:15","R_1EWpTBdwOPAYXxf","","","","","51.5145","4.4331","preview","EN","3","Original","It Feels Like Yesterday: Self-Esteem, Valence of Personal Past Experiences, and Judgments of Subjective Distance","actual time passed since last school course question","actual time passed","False","1","357","1 item measure","Unclear (Unclear can mean: significant effect but in different direction than the hypothesis/hypotheses; some effects significant some not; other atypical qualifications)","","","","Not Applicable","","False","False","True","False","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","False","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-22 05:31:23","2023-04-22 05:35:38","Survey Preview","","100","254","True","2023-04-22 05:35:39","R_1GOn4kmN4qfJXhH","","","","","51.5145","4.4331","preview","EN","3","Original","It Feels Like Yesterday: Self-Esteem, Valence of Personal Past Experiences, and Judgments of Subjective Distance","Rosenberg’s (1965) Self-Esteem Scale","Self esteem","False","2","357","multiple item measure","Unclear (Unclear can mean: significant effect but in different direction than the hypothesis/hypotheses; some effects significant some not; other atypical qualifications)","Not Reported","","","False","Rosenberg’s (1965) Self-Esteem Scale","True","False","True","False","False","True, namely:","Rosenberg’s (1965) Self-Esteem Scale","True","False","False","False","None","","False","False","False","False","None Reported","","","","","","",""
"2023-04-22 05:35:48","2023-04-22 05:38:54","Survey Preview","","100","185","True","2023-04-22 05:38:55","R_1oehUO9CNi03D4u","","","","","51.5145","4.4331","preview","EN","3","Original","It Feels Like Yesterday: Self-Esteem, Valence of Personal Past Experiences, and Judgments of Subjective Distance","subjective distance from last course question","subjective distance","False","3","357","1 item measure","Unclear (Unclear can mean: significant effect but in different direction than the hypothesis/hypotheses; some effects significant some not; other atypical qualifications)","","","","True","","False","False","True","False","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","False","Not applicable","Not applicable","None Reported","","","","","","",""
